regione,migranti_hot_spot,migranti_centri_accoglienza,migranti_siproimi_sai,totale_accoglienza,data_riferimento,filename,formato
Puglia,119,4018,3045,7182,2023-12-31,cruscotto_statistico_giornaliero_31-12-2023.pdf,post-2019
Calabria,0,3242,2909,6151,2023-12-31,cruscotto_statistico_giornaliero_31-12-2023.pdf,post-2019
Emilia-Romagna,0,9589,3325,12914,2023-12-31,cruscotto_statistico_giornaliero_31-12-2023.pdf,post-2019
Abruzzo,0,4265,886,5151,2023-12-31,cruscotto_statistico_giornaliero_31-12-2023.pdf,post-2019
Friuli-Venezia Giulia,0,4319,238,4557,2023-12-31,cruscotto_statistico_giornaliero_31-12-2023.pdf,post-2019
Marche,0,3004,1307,4311,2023-12-31,cruscotto_statistico_giornaliero_31-12-2023.pdf,post-2019
Sardegna,0,2511,273,2784,2023-12-31,cruscotto_statistico_giornaliero_31-12-2023.pdf,post-2019
Umbria,0,2247,437,2684,2023-12-31,cruscotto_statistico_giornaliero_31-12-2023.pdf,post-2019
Basilicata,0,1869,795,2664,2023-12-31,cruscotto_statistico_giornaliero_31-12-2023.pdf,post-2019
Molise,0,983,832,1815,2023-12-31,cruscotto_statistico_giornaliero_31-12-2023.pdf,post-2019
Trentino-Alto Adige,0,1472,191,1663,2023-12-31,cruscotto_statistico_giornaliero_31-12-2023.pdf,post-2019
Liguria,0,4864,1027,5891,2023-12-31,cruscotto_statistico_giornaliero_31-12-2023.pdf,post-2019
Abruzzo,0,3331,886,4217,2024-01-31,cruscotto_statistico_giornaliero_31-01-2024.pdf,post-2019
Sardegna,0,2523,273,2796,2024-01-31,cruscotto_statistico_giornaliero_31-01-2024.pdf,post-2019
Trentino-Alto Adige,0,1506,191,1697,2024-01-31,cruscotto_statistico_giornaliero_31-01-2024.pdf,post-2019
Basilicata,0,1882,795,2677,2024-01-31,cruscotto_statistico_giornaliero_31-01-2024.pdf,post-2019
Molise,0,973,832,1805,2024-01-31,cruscotto_statistico_giornaliero_31-01-2024.pdf,post-2019
Marche,0,2978,1307,4285,2024-01-31,cruscotto_statistico_giornaliero_31-01-2024.pdf,post-2019
Umbria,0,2242,437,2679,2024-01-31,cruscotto_statistico_giornaliero_31-01-2024.pdf,post-2019
Friuli-Venezia Giulia,0,4167,238,4405,2024-01-31,cruscotto_statistico_giornaliero_31-01-2024.pdf,post-2019
Sicilia,233,3869,5192,9294,2024-01-31,cruscotto_statistico_giornaliero_31-01-2024.pdf,post-2019
Calabria,0,3211,2909,6120,2024-01-31,cruscotto_statistico_giornaliero_31-01-2024.pdf,post-2019
Puglia,56,4027,3045,7128,2024-01-31,cruscotto_statistico_giornaliero_31-01-2024.pdf,post-2019
Veneto,0,8469,764,9233,2024-01-31,cruscotto_statistico_giornaliero_31-01-2024.pdf,post-2019
Toscana,0,8189,1799,9988,2024-01-31,cruscotto_statistico_giornaliero_31-01-2024.pdf,post-2019
Campania,0,7050,3923,10973,2024-01-31,cruscotto_statistico_giornaliero_31-01-2024.pdf,post-2019
Lazio,0,9758,2486,12244,2024-01-31,cruscotto_statistico_giornaliero_31-01-2024.pdf,post-2019
Piemonte,0,10100,2329,12429,2024-01-31,cruscotto_statistico_giornaliero_31-01-2024.pdf,post-2019
Valle D'Aosta,0,107,34,141,2024-01-31,cruscotto_statistico_giornaliero_31-01-2024.pdf,post-2019
Liguria,0,4980,1027,6007,2024-01-31,cruscotto_statistico_giornaliero_31-01-2024.pdf,post-2019
Emilia-Romagna,0,9560,3325,12885,2024-01-31,cruscotto_statistico_giornaliero_31-01-2024.pdf,post-2019
Lombardia,0,14694,3024,17718,2024-01-31,cruscotto_statistico_giornaliero_31-01-2024.pdf,post-2019
Trentino-Alto Adige,0,1529,192,1721,2024-02-29,cruscotto_statistico_giornaliero_29-02-2024.pdf,post-2019
Lombardia,0,14658,3046,17704,2024-02-29,cruscotto_statistico_giornaliero_29-02-2024.pdf,post-2019
Emilia-Romagna,0,9608,3330,12938,2024-02-29,cruscotto_statistico_giornaliero_29-02-2024.pdf,post-2019
Lazio,0,9811,2465,12276,2024-02-29,cruscotto_statistico_giornaliero_29-02-2024.pdf,post-2019
Piemonte,0,9840,2251,12091,2024-02-29,cruscotto_statistico_giornaliero_29-02-2024.pdf,post-2019
Campania,0,7065,3954,11019,2024-02-29,cruscotto_statistico_giornaliero_29-02-2024.pdf,post-2019
Toscana,0,8128,1794,9922,2024-02-29,cruscotto_statistico_giornaliero_29-02-2024.pdf,post-2019
Veneto,0,8251,767,9018,2024-02-29,cruscotto_statistico_giornaliero_29-02-2024.pdf,post-2019
Sicilia,3,3625,5307,8935,2024-02-29,cruscotto_statistico_giornaliero_29-02-2024.pdf,post-2019
Puglia,5,3878,3123,7006,2024-02-29,cruscotto_statistico_giornaliero_29-02-2024.pdf,post-2019
Calabria,0,3211,2900,6111,2024-02-29,cruscotto_statistico_giornaliero_29-02-2024.pdf,post-2019
Liguria,0,4934,1042,5976,2024-02-29,cruscotto_statistico_giornaliero_29-02-2024.pdf,post-2019
Marche,0,2889,1384,4273,2024-02-29,cruscotto_statistico_giornaliero_29-02-2024.pdf,post-2019
Friuli-Venezia Giulia,0,3965,218,4183,2024-02-29,cruscotto_statistico_giornaliero_29-02-2024.pdf,post-2019
Abruzzo,0,3251,902,4153,2024-02-29,cruscotto_statistico_giornaliero_29-02-2024.pdf,post-2019
Sardegna,0,2448,272,2720,2024-02-29,cruscotto_statistico_giornaliero_29-02-2024.pdf,post-2019
Molise,0,930,837,1767,2024-02-29,cruscotto_statistico_giornaliero_29-02-2024.pdf,post-2019
Valle D'Aosta,0,106,32,138,2024-02-29,cruscotto_statistico_giornaliero_29-02-2024.pdf,post-2019
Basilicata,0,1867,807,2674,2024-02-29,cruscotto_statistico_giornaliero_29-02-2024.pdf,post-2019
Umbria,0,2244,440,2684,2024-02-29,cruscotto_statistico_giornaliero_29-02-2024.pdf,post-2019
Emilia-Romagna,0,9613,3335,12948,2024-03-31,cruscotto_statistico_giornaliero_31.03.2024.pdf,post-2019
Molise,0,908,835,1743,2024-03-31,cruscotto_statistico_giornaliero_31.03.2024.pdf,post-2019
Umbria,0,2045,444,2489,2024-03-31,cruscotto_statistico_giornaliero_31.03.2024.pdf,post-2019
Basilicata,0,1836,792,2628,2024-03-31,cruscotto_statistico_giornaliero_31.03.2024.pdf,post-2019
Sardegna,0,2454,261,2715,2024-03-31,cruscotto_statistico_giornaliero_31.03.2024.pdf,post-2019
Abruzzo,0,3188,872,4060,2024-03-31,cruscotto_statistico_giornaliero_31.03.2024.pdf,post-2019
Friuli-Venezia Giulia,0,3839,226,4065,2024-03-31,cruscotto_statistico_giornaliero_31.03.2024.pdf,post-2019
Marche,0,2856,1403,4259,2024-03-31,cruscotto_statistico_giornaliero_31.03.2024.pdf,post-2019
Liguria,0,4930,1042,5972,2024-03-31,cruscotto_statistico_giornaliero_31.03.2024.pdf,post-2019
Puglia,0,3775,3185,6960,2024-03-31,cruscotto_statistico_giornaliero_31.03.2024.pdf,post-2019
Veneto,0,8206,775,8981,2024-03-31,cruscotto_statistico_giornaliero_31.03.2024.pdf,post-2019
Sicilia,225,3752,5332,9309,2024-03-31,cruscotto_statistico_giornaliero_31.03.2024.pdf,post-2019
Toscana,0,8108,1793,9901,2024-03-31,cruscotto_statistico_giornaliero_31.03.2024.pdf,post-2019
Campania,0,6995,4008,11003,2024-03-31,cruscotto_statistico_giornaliero_31.03.2024.pdf,post-2019
Piemonte,0,9615,2302,11917,2024-03-31,cruscotto_statistico_giornaliero_31.03.2024.pdf,post-2019
Lazio,0,10139,2478,12617,2024-03-31,cruscotto_statistico_giornaliero_31.03.2024.pdf,post-2019
Calabria,0,3287,2979,6266,2024-03-31,cruscotto_statistico_giornaliero_31.03.2024.pdf,post-2019
Lombardia,0,14635,3053,17688,2024-03-31,cruscotto_statistico_giornaliero_31.03.2024.pdf,post-2019
Trentino-Alto Adige,0,1509,195,1704,2024-03-31,cruscotto_statistico_giornaliero_31.03.2024.pdf,post-2019
Valle D'Aosta,0,105,31,136,2024-03-31,cruscotto_statistico_giornaliero_31.03.2024.pdf,post-2019
Emilia-Romagna,0,9625,3315,12940,2024-04-30,cruscotto_statistico_giornaliero_30_aprile_2024.pdf,post-2019
Lombardia,0,14781,3049,17830,2024-04-30,cruscotto_statistico_giornaliero_30_aprile_2024.pdf,post-2019
Lazio,0,10154,2466,12620,2024-04-30,cruscotto_statistico_giornaliero_30_aprile_2024.pdf,post-2019
Piemonte,0,9695,2300,11995,2024-04-30,cruscotto_statistico_giornaliero_30_aprile_2024.pdf,post-2019
Campania,0,7025,3988,11013,2024-04-30,cruscotto_statistico_giornaliero_30_aprile_2024.pdf,post-2019
Toscana,0,8099,1793,9892,2024-04-30,cruscotto_statistico_giornaliero_30_aprile_2024.pdf,post-2019
Veneto,0,8271,777,9048,2024-04-30,cruscotto_statistico_giornaliero_30_aprile_2024.pdf,post-2019
Puglia,0,3776,3221,6997,2024-04-30,cruscotto_statistico_giornaliero_30_aprile_2024.pdf,post-2019
Calabria,0,3313,3052,6365,2024-04-30,cruscotto_statistico_giornaliero_30_aprile_2024.pdf,post-2019
Liguria,0,4939,1049,5988,2024-04-30,cruscotto_statistico_giornaliero_30_aprile_2024.pdf,post-2019
Sicilia,0,3676,5514,9190,2024-04-30,cruscotto_statistico_giornaliero_30_aprile_2024.pdf,post-2019
Abruzzo,0,3161,887,4048,2024-04-30,cruscotto_statistico_giornaliero_30_aprile_2024.pdf,post-2019
Marche,0,2834,1388,4222,2024-04-30,cruscotto_statistico_giornaliero_30_aprile_2024.pdf,post-2019
Trentino-Alto Adige,0,1531,189,1720,2024-04-30,cruscotto_statistico_giornaliero_30_aprile_2024.pdf,post-2019
Molise,0,880,893,1773,2024-04-30,cruscotto_statistico_giornaliero_30_aprile_2024.pdf,post-2019
Basilicata,0,1795,808,2603,2024-04-30,cruscotto_statistico_giornaliero_30_aprile_2024.pdf,post-2019
Valle D'Aosta,0,106,31,137,2024-04-30,cruscotto_statistico_giornaliero_30_aprile_2024.pdf,post-2019
Sardegna,0,2470,261,2731,2024-04-30,cruscotto_statistico_giornaliero_30_aprile_2024.pdf,post-2019
Friuli-Venezia Giulia,0,3740,228,3968,2024-04-30,cruscotto_statistico_giornaliero_30_aprile_2024.pdf,post-2019
Umbria,0,2159,452,2611,2024-04-30,cruscotto_statistico_giornaliero_30_aprile_2024.pdf,post-2019
Calabria,0,3208,3061,6269,2024-05-31,cruscotto_statistico_giornaliero_31-05-2024.pdf,post-2019
Lazio,0,10082,2471,12553,2024-05-31,cruscotto_statistico_giornaliero_31-05-2024.pdf,post-2019
Piemonte,0,9418,2311,11729,2024-05-31,cruscotto_statistico_giornaliero_31-05-2024.pdf,post-2019
Campania,0,6908,3977,10885,2024-05-31,cruscotto_statistico_giornaliero_31-05-2024.pdf,post-2019
Toscana,0,8094,1784,9878,2024-05-31,cruscotto_statistico_giornaliero_31-05-2024.pdf,post-2019
Sicilia,542,3471,5684,9697,2024-05-31,cruscotto_statistico_giornaliero_31-05-2024.pdf,post-2019
Veneto,0,8135,777,8912,2024-05-31,cruscotto_statistico_giornaliero_31-05-2024.pdf,post-2019
Puglia,0,3687,3255,6942,2024-05-31,cruscotto_statistico_giornaliero_31-05-2024.pdf,post-2019
Liguria,0,4830,1050,5880,2024-05-31,cruscotto_statistico_giornaliero_31-05-2024.pdf,post-2019
Lombardia,0,14584,3056,17640,2024-05-31,cruscotto_statistico_giornaliero_31-05-2024.pdf,post-2019
Friuli-Venezia Giulia,0,3839,234,4073,2024-05-31,cruscotto_statistico_giornaliero_31-05-2024.pdf,post-2019
Abruzzo,0,3147,875,4022,2024-05-31,cruscotto_statistico_giornaliero_31-05-2024.pdf,post-2019
Umbria,0,2164,457,2621,2024-05-31,cruscotto_statistico_giornaliero_31-05-2024.pdf,post-2019
Sardegna,0,2355,263,2618,2024-05-31,cruscotto_statistico_giornaliero_31-05-2024.pdf,post-2019
Basilicata,0,1749,820,2569,2024-05-31,cruscotto_statistico_giornaliero_31-05-2024.pdf,post-2019
Trentino-Alto Adige,0,1557,189,1746,2024-05-31,cruscotto_statistico_giornaliero_31-05-2024.pdf,post-2019
Molise,0,803,873,1676,2024-05-31,cruscotto_statistico_giornaliero_31-05-2024.pdf,post-2019
Valle D'Aosta,0,102,37,139,2024-05-31,cruscotto_statistico_giornaliero_31-05-2024.pdf,post-2019
Marche,0,2787,1470,4257,2024-05-31,cruscotto_statistico_giornaliero_31-05-2024.pdf,post-2019
Emilia-Romagna,0,9593,3403,12996,2024-05-31,cruscotto_statistico_giornaliero_31-05-2024.pdf,post-2019
Lombardia,0,14260,3373,17633,2025-11-30,Cruscotto statistico giornaliero 30-11-2025.pdf,post-2019
Lazio,0,10897,2711,13608,2025-11-30,Cruscotto statistico giornaliero 30-11-2025.pdf,post-2019
Emilia-Romagna,0,8792,3764,12556,2025-11-30,Cruscotto statistico giornaliero 30-11-2025.pdf,post-2019
Piemonte,0,9265,2521,11786,2025-11-30,Cruscotto statistico giornaliero 30-11-2025.pdf,post-2019
Campania,0,6959,4345,11304,2025-11-30,Cruscotto statistico giornaliero 30-11-2025.pdf,post-2019
Sicilia,92,4237,6361,10690,2025-11-30,Cruscotto statistico giornaliero 30-11-2025.pdf,post-2019
Toscana,0,8617,1972,10589,2025-11-30,Cruscotto statistico giornaliero 30-11-2025.pdf,post-2019
Veneto,0,8104,815,8919,2025-11-30,Cruscotto statistico giornaliero 30-11-2025.pdf,post-2019
Calabria,43,4162,3479,7684,2025-11-30,Cruscotto statistico giornaliero 30-11-2025.pdf,post-2019
Puglia,0,3809,3744,7553,2025-11-30,Cruscotto statistico giornaliero 30-11-2025.pdf,post-2019
Liguria,0,4991,1053,6044,2025-11-30,Cruscotto statistico giornaliero 30-11-2025.pdf,post-2019
Abruzzo,0,3564,954,4518,2025-11-30,Cruscotto statistico giornaliero 30-11-2025.pdf,post-2019
Friuli-Venezia Giulia,0,4087,249,4336,2025-11-30,Cruscotto statistico giornaliero 30-11-2025.pdf,post-2019
Marche,0,2363,1545,3908,2025-11-30,Cruscotto statistico giornaliero 30-11-2025.pdf,post-2019
Umbria,0,2510,517,3027,2025-11-30,Cruscotto statistico giornaliero 30-11-2025.pdf,post-2019
Sardegna,0,2735,278,3013,2025-11-30,Cruscotto statistico giornaliero 30-11-2025.pdf,post-2019
Basilicata,0,1560,862,2422,2025-11-30,Cruscotto statistico giornaliero 30-11-2025.pdf,post-2019
Molise,0,936,995,1931,2025-11-30,Cruscotto statistico giornaliero 30-11-2025.pdf,post-2019
Trentino-Alto Adige,0,1417,200,1617,2025-11-30,Cruscotto statistico giornaliero 30-11-2025.pdf,post-2019
Valle D'Aosta,0,100,37,137,2025-11-30,Cruscotto statistico giornaliero 30-11-2025.pdf,post-2019
